País,Ano,Taxa_homicidios,Continente
Finland,2016,1.3466251,Europa
Finland,2017,1.2163815,Europa
Finland,2018,1.5955149,Europa
Finland,2019,1.4669828,Europa
Finland,2020,1.7723224,Europa
Finland,2021,1.2825164,Europa
Finland,2022,1.2453198,Europa
Finland,2023,,Europa
France,1990,2.401933,Europa
France,1991,2.392082,Europa
France,1992,2.360015,Europa
France,1993,2.6624026,Europa
France,1994,2.4567506,Europa
France,1995,2.3267012,Europa
France,1996,2.0321684,Europa
France,1997,1.6649561,Europa
France,1998,1.6546046,Europa
France,1999,1.6331859,Europa
France,2000,1.7915143,Europa
France,2001,1.774132,Europa
France,2002,1.8847018,Europa
France,2003,1.652484,Europa
France,2004,1.6470233,Europa
France,2005,1.6129544,Europa
France,2006,1.442896,Europa
France,2007,1.6191262,Europa
France,2008,1.654218,Europa
France,2009,1.318983,Europa
France,2010,1.2747306,Europa
France,2011,1.3635943,Europa
France,2012,1.2430353,Europa
France,2013,1.2268063,Europa
France,2014,1.2455084,Europa
France,2015,1.5859641,Europa
France,2016,1.2173907,Europa
France,2017,1.106883,Europa
France,2018,1.0827998,Europa
France,2019,1.1692591,Europa
France,2020,1.0732001,Europa
France,2021,1.13743,Europa
France,2022,1.2703742,Europa
France,2023,1.559687,Europa
French Guiana,2004,29.944216,América do Sul
French Guiana,2005,22.35925,América do Sul
French Guiana,2006,20.204985,América do Sul
French Guiana,2007,13.126836,América do Sul
French Guiana,2008,14.644203,América do Sul
French Guiana,2009,13.421408,América do Sul
French Guiana,2018,13.000024,América do Sul
French Guiana,2019,13.300023,América do Sul
French Guiana,2020,13.300023,América do Sul
French Guiana,2023,,América do Sul
French Polynesia,2006,1.0913019,Oceania
French Polynesia,2007,2.5163789,Oceania
French Polynesia,2008,3.2078872,Oceania
French Polynesia,2009,0.35425505,Oceania
French Polynesia,2023,,Oceania
Gabon,2023,,África
Gambia,2023,,África
Georgia,1990,5.007756,Ásia
Georgia,1991,7.872823,Ásia
Georgia,1992,14.696541,Ásia
Georgia,1993,17.123318,Ásia
Georgia,1994,11.564827,Ásia
Georgia,1995,8.016112,Ásia
Georgia,1996,5.6707535,Ásia
Georgia,1997,6.142199,Ásia
Georgia,1998,5.378004,Ásia
Georgia,1999,5.552394,Ásia
Georgia,2000,5.6035256,Ásia
Georgia,2001,6.345787,Ásia
Georgia,2002,7.1901207,Ásia
Georgia,2004,7.470806,Ásia
Georgia,2005,10.173731,Ásia
Georgia,2006,8.210749,Ásia
Georgia,2007,8.447522,Ásia
Georgia,2008,6.7788763,Ásia
Georgia,2009,5.4471884,Ásia
Georgia,2010,4.8738136,Ásia
Georgia,2016,1.0341783,Ásia
Georgia,2017,2.4125772,Ásia
Georgia,2018,2.3592877,Ásia
Georgia,2019,2.042001,Ásia
Georgia,2023,,Ásia
Germany,1990,1.1729844,Europa
Germany,1991,1.4122455,Europa
Germany,1992,1.4437997,Europa
Germany,1993,1.6730069,Europa
Germany,1994,2.4096794,Europa
Germany,1995,2.5048301,Europa
Germany,1996,2.3652885,Europa
Germany,1997,2.2103224,Europa
Germany,1998,1.9650563,Europa
Germany,1999,1.6258575,Europa
Germany,2000,1.6725591,Europa
Germany,2001,1.4488207,Europa
Germany,2002,1.4390357,Europa
Germany,2003,1.3485471,Europa
Germany,2004,1.3683347,Europa
Germany,2005,1.2855216,Europa
Germany,2006,1.2170813,Europa
Germany,2007,1.0938139,Europa
Germany,2008,1.0231787,Europa
Germany,2009,0.9881786,Europa
Germany,2010,0.97509885,Europa
Germany,2011,0.9063736,Europa
Germany,2012,0.8081371,Europa
Germany,2013,0.8349597,Europa
Germany,2014,0.87467664,Europa
Germany,2015,0.8309653,Europa
Germany,2016,1.1696627,Europa
Germany,2017,0.9839711,Europa
Germany,2018,0.9505807,Europa
Germany,2019,0.7492651,Europa
Germany,2020,0.9384489,Europa
Germany,2021,0.83324784,Europa
Germany,2022,0.8228395,Europa
Germany,2023,,Europa
Ghana,2001,2.144034,África
Ghana,2002,1.931755,África
Ghana,2003,2.044116,África
Ghana,2004,2.06332,África
Ghana,2005,1.7469034,África
Ghana,2006,1.783659,África
Ghana,2007,1.6829535,África
Ghana,2008,1.7676497,África
Ghana,2009,1.7113706,África
Ghana,2010,1.650067,África
Ghana,2011,1.6141378,África
Ghana,2012,2.0849807,África
Ghana,2013,2.001773,África
Ghana,2014,1.9257805,África
Ghana,2015,1.8184376,África
Ghana,2016,1.8575975,África
Ghana,2017,2.015071,África
Ghana,2018,1.6196618,África
Ghana,2019,1.8114166,África
Ghana,2020,1.7246522,África
Ghana,2021,1.8365651,África
Ghana,2022,1.8132464,África
Ghana,2023,,África
Gibraltar,2009,0.0,Europa
Gibraltar,2010,3.1987717,Europa
Gibraltar,2023,,Europa
Germany,2023,,Europa
Italy,2023,,Europa
Colombia,2023,,América do Sul
Greece,1990,1.0094877,Europa
Greece,1991,1.3280025,Europa
Greece,1992,1.307453,Europa
Greece,1993,1.4199919,Europa
Greece,1994,1.2491293,Europa
Greece,1995,1.4075413,Europa
Greece,1996,1.5642636,Europa
Greece,1997,1.8666196,Europa
Greece,1998,1.6088524,Europa
Greece,1999,1.4098777,Europa
Greece,2001,1.1921769,Europa
Greece,2002,0.847105,Europa
Greece,2004,0.9986423,Europa
Greece,2005,1.1877502,Europa
Greece,2006,0.99044734,Europa
Greece,2007,1.1720694,Europa
Greece,2008,1.3003873,Europa
Greece,2009,1.3748817,Europa
Greece,2010,1.5951011,Europa
Greece,2011,1.6720091,Europa
Greece,2012,1.5140964,Europa
Greece,2013,1.4018042,Europa
Greece,2014,0.98499775,Europa
Greece,2015,0.86058193,Europa
Greece,2016,0.7814141,Europa
Greece,2017,0.8043225,Europa
Greece,2018,0.9310399,Europa
Greece,2019,0.7376567,Europa
Greece,2020,0.7419928,Europa
Greece,2021,0.85205257,Europa
Greece,2022,1.126628,Europa
Greece,2023,,Europa
Greenland,1992,23.344557,América do Norte
Greenland,1993,21.540892,América do Norte
Greenland,1994,10.771896,América do Norte
Greenland,1995,19.717678,América do Norte
Greenland,1996,5.360972,América do Norte
Greenland,1997,19.617634,América do Norte
Greenland,1998,10.690899,América do Norte
Greenland,1999,19.605572,América do Norte
Greenland,2000,23.13826,América do Norte
Greenland,2001,30.149328,América do Norte
Greenland,2002,21.214533,América do Norte
Greenland,2003,8.813911,América do Norte
Greenland,2004,19.34372,América do Norte
Greenland,2005,17.578709,América do Norte
Greenland,2006,14.0817795,América do Norte
Greenland,2007,14.107357,América do Norte
Greenland,2008,14.139896,América do Norte
Greenland,2009,17.717302,América do Norte
Greenland,2010,19.520506,América do Norte
Greenland,2011,1.7765933,América do Norte
Greenland,2012,14.235255,América do Norte
Greenland,2013,12.4801655,América do Norte
Greenland,2014,7.148921,América do Norte
Greenland,2015,7.156339,América do Norte
Greenland,2016,5.3651905,América do Norte
Greenland,2023,,América do Norte
Grenada,2000,13.96232,América do Norte
Grenada,2001,5.5588756,América do Norte
Grenada,2002,12.935296,América do Norte
Grenada,2003,8.276623,América do Norte
Grenada,2004,5.4786267,América do Norte
Grenada,2005,9.977008,América do Norte
Grenada,2006,10.811979,América do Norte
Grenada,2007,9.845647,América do Norte
Grenada,2008,14.22494,América do Norte
Grenada,2009,6.1810427,América do Norte
Grenada,2010,8.7689295,América do Norte
Grenada,2011,3.4807427,América do Norte
Grenada,2012,12.078076,América do Norte
Grenada,2013,5.130639,América do Norte
Grenada,2014,6.7812414,América do Norte
Grenada,2015,5.0428853,América do Norte
Grenada,2016,9.169265,América do Norte
Grenada,2017,9.923876,América do Norte
Grenada,2018,9.849144,América do Norte
Grenada,2019,13.037437,América do Norte
Grenada,2020,11.321091,América do Norte
Grenada,2021,4.012519,América do Norte
Grenada,2022,6.377678,América do Norte
Grenada,2023,,América do Norte
Guadeloupe,2004,6.3627944,América do Norte
Guadeloupe,2005,5.7038913,América do Norte
Guadeloupe,2006,5.986142,América do Norte
Guadeloupe,2007,7.220864,América do Norte
Guadeloupe,2008,7.958318,América do Norte
Guadeloupe,2009,8.940168,América do Norte
Guadeloupe,2011,6.6973753,América do Norte
Guadeloupe,2012,7.692613,América do Norte
Guadeloupe,2013,8.698958,América do Norte
Guadeloupe,2014,5.2389064,América do Norte
Guadeloupe,2015,9.772268,América do Norte
Guadeloupe,2016,5.781015,América do Norte
Guadeloupe,2023,,América do Norte
Guam,2000,1.2485368,Oceania
Guam,2001,4.95284,Oceania
Guam,2002,1.230296,Oceania
Guam,2003,4.8964105,Oceania
Guam,2004,5.487671,Oceania
Guam,2005,4.2571177,Oceania
Guam,2006,6.679824,Oceania
Guam,2007,0.60693055,Oceania
Guam,2008,0.60707426,Oceania
Guam,2009,3.038036,Oceania
Guam,2010,1.8192292,Oceania
Guam,2011,2.4147444,Oceania
Guam,2019,4.151248,Oceania
Guam,2023,,Oceania
Guatemala,1992,27.869926,América do Norte
Guatemala,1993,32.862526,América do Norte
Guatemala,1994,32.08544,América do Norte
Guatemala,1995,31.457798,América do Norte
Guatemala,1996,34.03781,América do Norte
Guatemala,1997,36.6608,América do Norte
Guatemala,1998,29.595764,América do Norte
Guatemala,1999,23.160456,América do Norte
Guatemala,2000,24.7446,América do Norte
Guatemala,2001,26.896059,América do Norte
Guatemala,2002,29.544691,América do Norte
Guatemala,2003,33.705887,América do Norte
Guatemala,2004,35.06728,América do Norte
Guatemala,2005,40.64628,América do Norte
Guatemala,2006,43.87729,América do Norte
Guatemala,2007,42.207535,América do Norte
Guatemala,2008,45.00892,América do Norte
Guatemala,2009,45.569904,América do Norte
Guatemala,2010,40.981575,América do Norte
Guatemala,2011,38.298565,América do Norte
Guatemala,2012,34.075195,América do Norte
Guatemala,2013,33.42484,América do Norte
Guatemala,2014,33.429344,América do Norte
Guatemala,2017,32.78298,América do Norte
Guatemala,2018,28.89584,América do Norte
Guatemala,2019,25.645466,América do Norte
Guatemala,2020,18.960163,América do Norte
Guatemala,2021,19.990364,América do Norte
Guatemala,2023,,América do Norte
Guernsey,2023,,Europa
Guinea,2023,,África
Guinea-Bissau,2016,3.4885902,África
Guinea-Bissau,2017,1.1171241,África
Guinea-Bissau,2023,,África
Guyana,1990,12.046314,América do Sul
Guyana,1991,25.803104,América do Sul
Guyana,1992,14.093998,América do Sul
Guyana,1993,15.658678,América do Sul
Guyana,1994,14.408722,América do Sul
Guyana,1995,14.500669,América do Sul
Guyana,1996,11.677739,América do Sul
Guyana,1997,11.519959,América do Sul
Guyana,1998,14.9333315,América do Sul
Guyana,1999,12.005055,América do Sul
Guyana,2000,10.012503,América do Sul
Guyana,2001,10.5289545,América do Sul
Guyana,2002,18.807783,América do Sul
Guyana,2003,27.479698,América do Sul
Guyana,2004,17.22722,América do Sul
Guyana,2005,18.691368,América do Sul
Guyana,2006,20.174915,América do Sul
Guyana,2007,15.201154,América do Sul
Guyana,2008,20.950739,América do Sul
Guyana,2009,15.573877,América do Sul
Guyana,2010,18.718292,América do Sul
Guyana,2011,17.467718,América do Sul
Guyana,2012,18.68365,América do Sul
Guyana,2013,20.737991,América do Sul
Guyana,2014,19.837175,América do Sul
Guyana,2015,19.73429,América do Sul
Guyana,2016,18.706684,América do Sul
Guyana,2017,15.067107,América do Sul
Guyana,2018,14.130875,América do Sul
Guyana,2019,17.02654,América do Sul
Guyana,2020,19.69388,América do Sul
Guyana,2021,16.28205,América do Sul
Guyana,2022,16.198326,América do Sul
Guyana,2023,,América do Sul
Haiti,2007,5.1587834,América do Norte
Haiti,2008,5.2009096,América do Norte
Haiti,2009,6.1455374,América do Norte
Haiti,2010,6.878068,América do Norte
Haiti,2011,9.181951,América do Norte
Haiti,2012,10.219083,América do Norte
Haiti,2013,10.125515,América do Norte
Haiti,2014,9.411548,América do Norte
Haiti,2015,10.138438,América do Norte
Haiti,2016,9.5950575,América do Norte
Haiti,2018,6.746927,América do Norte
Haiti,2020,11.32062,América do Norte
Haiti,2021,14.107799,América do Norte
Haiti,2022,18.84334,América do Norte
Haiti,2023,40.845173,América do Norte
Honduras,1990,9.806251,América do Norte
Honduras,1991,13.54259,América do Norte
Honduras,1992,17.869907,América do Norte
Honduras,1993,22.786228,América do Norte
Honduras,1994,29.762339,América do Norte
Honduras,1995,26.38989,América do Norte
Honduras,1999,39.568558,América do Norte
Honduras,2000,47.71115,América do Norte
Honduras,2001,51.010098,América do Norte
Honduras,2002,51.610363,América do Norte
Honduras,2003,56.55467,América do Norte
Honduras,2004,49.28619,América do Norte
Honduras,2005,42.460865,América do Norte
Honduras,2006,40.25719,América do Norte
Honduras,2007,45.277523,América do Norte
Honduras,2008,54.987938,América do Norte
Honduras,2009,63.788895,América do Norte
Honduras,2010,73.79067,América do Norte
Honduras,2011,82.38905,América do Norte
Honduras,2012,81.570755,América do Norte
Honduras,2013,71.769295,América do Norte
Honduras,2014,64.538765,América do Norte
Honduras,2015,55.387558,América do Norte
Honduras,2016,54.435154,América do Norte
Honduras,2017,40.13777,América do Norte
Honduras,2018,37.874573,América do Norte
Honduras,2019,40.94859,América do Norte
Honduras,2020,35.695362,América do Norte
Honduras,2021,38.245453,América do Norte
Honduras,2022,35.07188,América do Norte
Honduras,2023,,América do Norte
Hong Kong,1990,2.3464634,Ásia
Hong Kong,1991,1.5531497,Ásia
Hong Kong,1992,1.7976972,Ásia
Hong Kong,1993,1.4121956,Ásia
Hong Kong,1994,1.5562419,Ásia
Hong Kong,1995,1.1691488,Ásia
Hong Kong,1996,1.2157682,Ásia
Hong Kong,1997,1.583547,Ásia
Hong Kong,1998,0.97768766,Ásia
Hong Kong,1999,0.94851446,Ásia
Hong Kong,2000,0.6388167,Ásia
Hong Kong,2001,0.9703682,Ásia
Hong Kong,2002,1.0074688,Ásia
Hong Kong,2003,0.75510526,Ásia
Hong Kong,2004,0.6506652,Ásia
Hong Kong,2005,0.49013424,Ásia
Hong Kong,2006,0.50283056,Ásia
Hong Kong,2007,0.25708938,Ásia
Hong Kong,2008,0.51058924,Ásia
Hong Kong,2009,0.6624762,Ásia
Hong Kong,2010,0.4907158,Ásia
Hong Kong,2011,0.23692174,Ásia
Hong Kong,2012,0.3732344,Ásia
Hong Kong,2013,0.8496844,Ásia
Hong Kong,2014,0.36723787,Ásia
Hong Kong,2015,0.29730377,Ásia
Hong Kong,2016,0.37655023,Ásia
Hong Kong,2017,0.32165033,Ásia
Hong Kong,2018,0.64157784,Ásia
Hong Kong,2019,0.32016554,Ásia
Hong Kong,2020,0.29329586,Ásia
Hong Kong,2021,0.3068885,Ásia
Hong Kong,2022,0.40059474,Ásia
Hong Kong,2023,,Ásia
Hungary,1990,1.9371645,Europa
Hungary,1991,2.9591084,Europa
Hungary,1992,2.9411592,Europa
Hungary,1993,2.8771641,Europa
Hungary,1994,3.026367,Europa
Hungary,1995,2.8662257,Europa
Hungary,1996,2.6289577,Europa
Hungary,1997,2.8095841,Europa
Hungary,1998,2.8164988,Europa
Hungary,1999,2.4730563,Europa
Hungary,2000,2.0093992,Europa
Hungary,2001,2.4955897,Europa
Hungary,2002,2.000315,Europa
Hungary,2003,2.253396,Europa
Hungary,2004,2.0704358,Europa
Hungary,2005,1.6280297,Europa
Hungary,2006,1.7301273,Europa
Hungary,2007,1.5336856,Europa
Hungary,2008,1.8057547,Europa
Hungary,2009,1.3888084,Europa
Hungary,2010,1.3818206,Europa
Hungary,2011,1.4568113,Europa
Hungary,2012,1.249732,Europa
Hungary,2013,1.5563982,Europa
Hungary,2014,1.4795446,Europa
Hungary,2015,2.2449663,Europa
Hungary,2016,2.0580523,Europa
Hungary,2017,1.6344975,Europa
Hungary,2018,0.8796732,Europa
Hungary,2019,0.66517967,Europa
Hungary,2020,0.8102088,Europa
Hungary,2021,0.7930144,Europa
Hungary,2022,0.97318155,Europa
Hungary,2023,,Europa
Iceland,1994,0.0,Europa
Iceland,1995,0.0,Europa
Iceland,1996,0.37155867,Europa
Iceland,1997,0.7370405,Europa
Iceland,1998,0.0,Europa
Iceland,1999,0.7203936,Europa
Iceland,2000,1.7764387,Europa
Iceland,2001,0.35058442,Europa
Iceland,2002,1.3898637,Europa
Iceland,2005,1.010004,Europa
Iceland,2006,0.0,Europa
Iceland,2007,0.6413278,Europa
Iceland,2008,0.0,Europa
Iceland,2009,0.3136758,Europa
Iceland,2010,0.6282729,Europa
Iceland,2011,0.93957585,Europa
Iceland,2012,0.3115464,Europa
Iceland,2013,0.30861863,Europa
Iceland,2014,0.3052098,Europa
Iceland,2015,0.9061815,Europa
Iceland,2016,0.29790765,Europa
Iceland,2017,0.87302697,Europa
Iceland,2018,0.8499884,Europa
Iceland,2019,0.27718145,Europa
Iceland,2020,1.3636277,Europa
Iceland,2021,0.5400516,Europa
Iceland,2022,1.072678,Europa
Iceland,2023,,Europa
India,1990,5.0734553,Ásia
India,1991,5.46425,Ásia
India,1992,5.474815,Ásia
India,1993,5.175898,Ásia
India,1994,5.020619,Ásia
India,1995,4.810433,Ásia
India,1996,4.7709646,Ásia
India,1997,4.7307525,Ásia
India,1998,4.825762,Ásia
India,1999,4.5921187,Ásia
India,2000,4.5456276,Ásia
India,2001,4.3022475,Ásia
India,2002,4.1642046,Ásia
India,2003,3.967281,Ásia
India,2004,4.0914764,Ásia
India,2005,3.9055507,Ásia
India,2006,3.8350396,Ásia
India,2007,3.8129203,Ásia
India,2008,3.8118565,Ásia
India,2009,3.744892,Ásia
India,2010,3.744921,Ásia
India,2011,3.788104,Ásia
India,2012,3.7252629,Ásia
India,2013,3.5533159,Ásia
India,2014,3.6225762,Ásia
India,2015,3.3543067,Ásia
India,2016,3.1614263,Ásia
India,2017,3.089066,Ásia
India,2018,3.0424323,Ásia
India,2019,2.9625943,Ásia
India,2020,2.9483943,Ásia
India,2021,2.9362788,Ásia
India,2022,2.8316934,Ásia
India,2023,,Ásia
Indonesia,1998,0.84577996,Ásia
Indonesia,1999,0.99053586,Ásia
Indonesia,2000,1.0295581,Ásia
Indonesia,2003,0.7329205,Ásia
Indonesia,2004,0.62804675,Ásia
Indonesia,2022,0.30743954,Ásia
Indonesia,2023,,Ásia
Iran,2009,2.9802475,Ásia
Iran,2013,2.596263,Ásia
Iran,2014,2.42116,Ásia
Iran,2023,,Ásia
Iraq,1990,6.6144223,Ásia
Iraq,1991,6.5615554,Ásia
Iraq,1992,7.5983076,Ásia
Iraq,1993,5.7940016,Ásia
Iraq,1994,6.2573857,Ásia
Iraq,2008,15.729824,Ásia
Iraq,2009,8.432093,Ásia
Iraq,2010,8.607103,Ásia
Iraq,2011,8.1351385,Ásia
Iraq,2012,7.9641047,Ásia
Iraq,2013,9.410459,Ásia
Iraq,2023,,Ásia
Ireland,1990,0.4877524,Europa
Ireland,1991,0.65624195,Europa
Ireland,1992,0.70854306,Europa
Ireland,1993,0.64867306,Europa
Ireland,1994,0.70236593,Europa
Ireland,1995,1.2012911,Europa
Ireland,1996,1.1644903,Europa
Ireland,1997,1.043913,Europa
Ireland,1998,1.0329828,Europa
Ireland,1999,1.0215296,Europa
Ireland,2000,0.98170555,Europa
Ireland,2001,1.3580506,Europa
Ireland,2002,1.3352993,Europa
Ireland,2003,0.9346491,Europa
Ireland,2004,0.7440559,Europa
Ireland,2005,1.2617636,Europa
Ireland,2006,1.4640573,Europa
Ireland,2007,1.7890589,Europa
Ireland,2008,1.1454514,Europa
Ireland,2009,1.177832,Europa
Ireland,2010,1.1934797,Europa
Ireland,2011,0.92419386,Europa
Ireland,2012,1.1173062,Europa
Ireland,2013,1.0242258,Europa
Ireland,2014,1.0168389,Europa
Ireland,2015,0.57868385,Europa
Ireland,2016,0.699777,Europa
Ireland,2017,0.77537996,Europa
Ireland,2018,0.7653314,Europa
Ireland,2019,0.6535922,Europa
Ireland,2020,0.6469719,Europa
Ireland,2021,0.46124294,Europa
Ireland,2022,0.8759516,Europa
Ireland,2023,,Europa
Isle of Man,2011,1.1855435,Europa
Isle of Man,2012,2.3714104,Europa
Isle of Man,2013,2.3768919,Europa
Isle of Man,2014,3.5758557,Europa
Isle of Man,2015,1.1962724,Europa
Isle of Man,2016,0.0,Europa
Isle of Man,2023,,Europa
Israel,1990,3.0604253,Ásia
Israel,1991,2.2659166,Ásia
Israel,1992,2.9334238,Ásia
Israel,1993,2.7047775,Ásia
Israel,1994,2.6186373,Ásia
Israel,1995,2.0442674,Ásia
Israel,1996,2.0846343,Ásia
Israel,1997,2.7162166,Ásia
Israel,1998,2.5044706,Ásia
Israel,1999,2.2855854,Ásia
Israel,2000,2.5175912,Ásia
Israel,2001,3.0939493,Ásia
Israel,2002,3.2721417,Ásia
Israel,2003,2.640554,Ásia
Israel,2004,2.4105566,Ásia
Israel,2005,2.517082,Ásia
Israel,2006,2.2394361,Ásia
Israel,2007,1.9418864,Ásia
Israel,2008,1.6962277,Ásia
Israel,2009,2.0000825,Ásia
Israel,2010,2.046819,Ásia
Israel,2011,1.9705757,Ásia
Israel,2012,1.6859617,Ásia
Israel,2013,1.6436564,Ásia
Israel,2014,1.3733736,Ásia
Israel,2015,1.3736645,Ásia
Israel,2016,1.2746646,Ásia
Israel,2017,1.4802767,Ásia
Israel,2018,1.3717287,Ásia
Israel,2019,1.7077296,Ásia
Israel,2020,1.6785631,Ásia
Israel,2021,1.9438074,Ásia
Israel,2022,1.6264105,Ásia
Israel,2023,,Ásia
Italy,1990,3.160868,Europa
Italy,1991,3.412303,Europa
Italy,1992,2.5970743,Europa
Italy,1993,1.8832606,Europa
Italy,1994,1.7034721,Europa
Italy,1995,1.7790239,Europa
Italy,1996,1.6748984,Europa
Italy,1997,1.5335753,Europa
Italy,1998,1.5613272,Europa
Italy,1999,1.4382281,Europa
Italy,2000,1.3446523,Europa
Italy,2001,1.243969,Europa
Italy,2002,1.1276963,Europa
Italy,2005,1.0481122,Europa
Italy,2006,1.0696578,Europa
Italy,2007,1.0735221,Europa
Italy,2008,1.0384264,Europa
Italy,2009,0.99055046,Europa
Italy,2010,0.8842834,Europa
Italy,2011,0.9196022,Europa
Italy,2012,0.8805428,Europa
Italy,2013,0.8323302,Europa
Italy,2014,0.7874304,Europa
Italy,2015,0.77864414,Europa
Italy,2016,0.6720047,Europa
Italy,2017,0.6266246,Europa
Italy,2018,0.5995582,Europa
Italy,2019,0.53073996,Europa
Italy,2020,0.47898695,Europa
Italy,2021,0.51147586,Europa
Italy,2022,0.5454163,Europa
Italy,2023,,Europa
Jamaica,1990,22.74219,América do Norte
Jamaica,1991,23.467297,América do Norte
Jamaica,1992,25.959368,América do Norte
Jamaica,1993,26.717505,América do Norte
Jamaica,1994,27.856253,América do Norte
Jamaica,1995,31.083475,América do Norte
Jamaica,1996,36.51949,América do Norte
Jamaica,1997,40.626938,América do Norte
Jamaica,1998,33.338936,América do Norte
Jamaica,1999,32.89333,América do Norte
Jamaica,2000,33.955986,América do Norte
Jamaica,2001,43.383766,América do Norte
Jamaica,2002,39.60968,América do Norte
Jamaica,2003,36.7782,América do Norte
Jamaica,2004,55.2172,América do Norte
Jamaica,2005,62.535885,América do Norte
Jamaica,2006,49.820404,América do Norte
Jamaica,2007,58.64015,América do Norte
Jamaica,2008,59.711445,América do Norte
Jamaica,2009,61.820408,América do Norte
Jamaica,2010,52.928127,América do Norte
Jamaica,2011,41.25746,América do Norte
Jamaica,2012,39.930183,América do Norte
Jamaica,2013,43.34454,América do Norte
Jamaica,2014,36.0921,América do Norte
Jamaica,2015,43.264404,América do Norte
Jamaica,2016,48.310627,América do Norte
Jamaica,2017,58.645992,América do Norte
Jamaica,2018,45.84195,América do Norte
Jamaica,2019,47.62289,América do Norte
Jamaica,2020,47.262196,América do Norte
Jamaica,2021,52.127262,América do Norte
Jamaica,2022,53.335655,América do Norte
Jamaica,2023,,América do Norte
Japan,1990,0.54654384,Ásia
Japan,1991,0.51501524,Ásia
Japan,1992,0.5408025,Ásia
Japan,1993,0.57301044,Ásia
Japan,1994,0.6002273,Ásia
Japan,1995,0.5771961,Ásia
Japan,1996,0.5185871,Ásia
Japan,1997,0.56336695,Ásia
Japan,1998,0.6135776,Ásia
Japan,1999,0.581565,Ásia
Japan,2000,0.53468406,Ásia
Japan,2001,0.548535,Ásia
Japan,2002,0.52002424,Ásia
Japan,2003,0.54665655,Ásia
Japan,2004,0.5474998,Ásia
Japan,2005,0.5031363,Ásia
Japan,2006,0.48396364,Ásia
Japan,2007,0.44841498,Ásia
Japan,2008,0.5106278,Ásia
Japan,2009,0.39495137,Ásia
Japan,2010,0.36298227,Ásia
Japan,2011,0.34529293,Ásia
Japan,2012,0.3355398,Ásia
Japan,2013,0.2897894,Ásia
Japan,2014,0.30986047,Ásia
Japan,2015,0.28526312,Ásia
Japan,2016,0.28505316,Ásia
Japan,2017,0.24158695,Ásia
Japan,2018,0.26454216,Ásia
Japan,2019,0.2535939,Ásia
Japan,2020,0.25390282,Ásia
Japan,2021,0.22870894,Ásia
Japan,2022,0.23315535,Ásia
Japan,2023,,Ásia
Jersey,2023,,Europa
Jordan,1990,3.4476943,Ásia
Jordan,1991,3.3002589,Ásia
Jordan,1992,3.646343,Ásia
Jordan,1993,4.0483255,Ásia
Jordan,1994,4.604777,Ásia
Jordan,1995,0.7850711,Ásia
Jordan,1996,0.97641927,Ásia
Jordan,1997,0.88726175,Ásia
Jordan,2007,1.730142,Ásia
Jordan,2008,1.8091707,Ásia
Jordan,2009,1.5043154,Ásia
Jordan,2010,1.8467064,Ásia
Jordan,2011,1.9971926,Ásia
Jordan,2012,2.3294952,Ásia
Jordan,2013,2.1313057,Ásia
Jordan,2014,2.1136458,Ásia
Jordan,2015,1.7800254,Ásia
Jordan,2016,1.4852495,Ásia
Jordan,2017,1.3019582,Ásia
Jordan,2018,0.89867306,Ásia
Jordan,2019,1.1403272,Ásia
Jordan,2020,0.98822176,Ásia
Jordan,2021,1.0225794,Ásia
Jordan,2022,1.1164404,Ásia
Jordan,2023,0.99673176,Ásia
Kazakhstan,1990,8.745113,Ásia
Kazakhstan,1991,8.897367,Ásia
Kazakhstan,1992,11.030652,Ásia
Kazakhstan,1993,15.229954,Ásia
Kazakhstan,1994,15.220499,Ásia
Kazakhstan,1995,14.889569,Ásia
Kazakhstan,1996,16.25966,Ásia
Kazakhstan,1997,16.314346,Ásia
Kazakhstan,1998,16.3562,Ásia
Kazakhstan,1999,15.560831,Ásia
Kazakhstan,2000,15.259657,Ásia
Kazakhstan,2001,14.134937,Ásia
Kazakhstan,2002,12.823553,Ásia
Kazakhstan,2003,12.9145565,Ásia
Kazakhstan,2004,13.471269,Ásia
Kazakhstan,2008,11.156719,Ásia
Kazakhstan,2009,10.797221,Ásia
Kazakhstan,2010,8.341434,Ásia
Kazakhstan,2011,8.419846,Ásia
Kazakhstan,2012,7.4022684,Ásia
Kazakhstan,2013,6.4569197,Ásia
Kazakhstan,2014,5.1386123,Ásia
Kazakhstan,2015,4.782487,Ásia
Kazakhstan,2017,4.995956,Ásia
Kazakhstan,2020,3.192962,Ásia
Kazakhstan,2021,2.927622,Ásia
Kazakhstan,2022,2.6342924,Ásia
Kazakhstan,2023,,Ásia
Kenya,2004,3.4482226,África
Kenya,2005,3.0231836,África
Kenya,2006,2.9951317,África
Kenya,2007,2.8963008,África
Kenya,2008,3.1009858,África
Kenya,2009,4.725644,África
Kenya,2010,4.638963,África
Kenya,2011,5.3265915,África
Kenya,2012,5.429288,África
Kenya,2014,5.029252,África
Kenya,2015,4.825887,África
Kenya,2016,4.933743,África
Kenya,2017,5.0379853,África
Kenya,2018,3.1409333,África
Kenya,2019,3.0931406,África
Kenya,2020,3.5759778,África
Kenya,2021,5.274913,África
Kenya,2022,4.8919544,África
Kenya,2023,,África
Germany,2023,,Europa
Italy,2023,,Europa
Germany,2023,,Europa
Germany,2023,,Europa
Italy,2023,,Europa
Kiribati,1991,0.0,Oceania
